#R (nm)	n(r)	Error n(r) (3S)	cum n(r)	Error cum n(r) (3S)
664.53	2.27581e-07	6.82402e-07	0.14	0.0329181	
671.143	0	0	0.14	0.0329181	
677.755	2.23141e-07	6.69087e-07	0.141	0.0330162	
684.367	0	0	0.141	0.0330162	
690.979	0	0	0.141	0.0330162	
697.592	0	0	0.141	0.0330162	
704.204	2.1476e-07	6.43957e-07	0.142	0.0331138	
710.816	0	0	0.142	0.0331138	
717.428	8.43204e-07	1.26227e-06	0.146	0.0334986	
724.041	0	0	0.146	0.0334986	
730.653	2.06986e-07	6.20646e-07	0.147	0.0335934	
737.265	0	0	0.147	0.0335934	
743.877	0	0	0.147	0.0335934	
750.489	2.01515e-07	6.04242e-07	0.148	0.0336877	
757.102	1.99755e-07	5.98964e-07	0.149	0.0337815	
763.714	0	0	0.149	0.0337815	
770.326	0	0	0.149	0.0337815	
776.938	0	0	0.149	0.0337815	
783.551	3.86024e-07	8.18061e-07	0.151	0.0339675	
790.163	0	0	0.151	0.0339675	
796.775	0	0	0.151	0.0339675	
803.387	1.88246e-07	5.64456e-07	0.152	0.0340597	
810	0	0	0.152	0.0340597	
816.612	0	0	0.152	0.0340597	
823.224	0	0	0.152	0.0340597	
829.836	0	0	0.152	0.0340597	
836.449	0	0	0.152	0.0340597	
843.061	0	0	0.152	0.0340597	
849.673	0	0	0.152	0.0340597	
856.285	0	0	0.152	0.0340597	
862.898	0	0	0.152	0.0340597	
869.51	0	0	0.152	0.0340597	
876.122	0	0	0.152	0.0340597	
882.734	0	0	0.152	0.0340597	
889.347	0	0	0.152	0.0340597	
895.959	0	0	0.152	0.0340597	
902.571	0	0	0.152	0.0340597	
909.183	0	0	0.152	0.0340597	
915.796	0	0	0.152	0.0340597	
922.408	0	0	0.152	0.0340597	
929.02	0	0	0.152	0.0340597	
935.632	0	0	0.152	0.0340597	
942.245	0	0	0.152	0.0340597	
948.857	0	0	0.152	0.0340597	
955.469	0	0	0.152	0.0340597	
962.081	0	0	0.152	0.0340597	
968.693	0	0	0.152	0.0340597	
975.306	0	0	0.152	0.0340597	
981.918	0	0	0.152	0.0340597	
988.53	0	0	0.152	0.0340597	
995.142	0	0	0.152	0.0340597	
1001.75	0	0	0.152	0.0340597	
1008.37	0	0	0.152	0.0340597	
1014.98	0	0	0.152	0.0340597	
1021.59	0	0	0.152	0.0340597	
1028.2	0	0	0.152	0.0340597	
1034.82	0	0	0.152	0.0340597	
1041.43	0	0	0.152	0.0340597	
1048.04	0	0	0.152	0.0340597	
1054.65	0	0	0.152	0.0340597	
1061.26	0	0	0.152	0.0340597	
1067.88	0	0	0.152	0.0340597	
1074.49	0	0	0.152	0.0340597	
1081.1	0	0	0.152	0.0340597	
1087.71	0	0	0.152	0.0340597	
1094.33	0	0	0.152	0.0340597	
1100.94	0	0	0.152	0.0340597	
1107.55	0	0	0.152	0.0340597	
1114.16	0	0	0.152	0.0340597	
1120.78	0	0	0.152	0.0340597	
1127.39	0	0	0.152	0.0340597	
1134	0	0	0.152	0.0340597	
1140.61	0	0	0.152	0.0340597	
1147.22	0	0	0.152	0.0340597	
1153.84	0	0	0.152	0.0340597	
1160.45	0	0	0.152	0.0340597	
1167.06	0	0	0.152	0.0340597	
1173.67	0	0	0.152	0.0340597	
1180.29	0	0	0.152	0.0340597	
1186.9	0	0	0.152	0.0340597	
1193.51	0	0	0.152	0.0340597	
1200.12	0	0	0.152	0.0340597	
1206.73	0	0	0.152	0.0340597	
1213.35	0	0	0.152	0.0340597	
1219.96	0	0	0.152	0.0340597	
1226.57	0	0	0.152	0.0340597	
1233.18	0	0	0.152	0.0340597	
1239.8	0	0	0.152	0.0340597	
1246.41	0	0	0.152	0.0340597	
1253.02	0	0	0.152	0.0340597	
1259.63	0	0	0.152	0.0340597	
1266.24	0	0	0.152	0.0340597	
1272.86	0	0	0.152	0.0340597	
1279.47	0	0	0.152	0.0340597	
1286.08	0	0	0.152	0.0340597	
1292.69	0	0	0.152	0.0340597	
1299.31	0	0	0.152	0.0340597	
1305.92	0	0	0.152	0.0340597	
1312.53	0	0	0.152	0.0340597	
