E(ev)->, Z(nm)|	50	Error	150	Error	250	Error	350	Error	450	Error	550	Error	650	Error	750	Error	850	Error	950	Error	1050	Error	1150	Error	1250	Error	1350	Error	1450	Error	1550	Error	1650	Error	1750	Error	1850	Error	1950	Error	2050	Error	2150	Error	2250	Error	2350	Error	2450	Error	2550	Error	2650	Error	2750	Error	2850	Error	2950	Error	3050	Error	3150	Error	3250	Error	3350	Error	3450	Error	3550	Error	3650	Error	3750	Error	3850	Error	3950	Error	4050	Error	4150	Error	4250	Error	4350	Error	4450	Error	4550	Error	4650	Error	4750	Error	4850	Error	4950	Error	5050	Error	5150	Error	5250	Error	5350	Error	5450	Error	5550	Error	5650	Error	5750	Error	5850	Error	5950	Error	6050	Error	6150	Error	6250	Error	6350	Error	6450	Error	6550	Error	6650	Error	6750	Error	6850	Error	6950	Error	7050	Error	7150	Error	7250	Error	7350	Error	7450	Error	7550	Error	7650	Error	7750	Error	7850	Error	7950	Error	8050	Error	8150	Error	8250	Error	8350	Error	8450	Error	8550	Error	8650	Error	8750	Error	8850	Error	8950	Error	9050	Error	9150	Error	9250	Error	9350	Error	9450	Error	9550	Error	9650	Error	9750	Error	9850	Error	9950	Error	
-1003.49	0.0896749	0.0326204	0.0787578	0.0277959	0.0726471	0.0254099	0.0680327	0.0236621	0.0667281	0.0233423	0.0638059	0.0222313	0.0632436	0.022186	0.0602402	0.0209558	0.0586942	0.020393	0.0583976	0.0203972	0.0619398	0.0220472	0.0616798	0.021739	0.0606065	0.021208	0.0606632	0.0211505	0.0644968	0.0229136	0.0682328	0.0248512	0.064027	0.0228858	0.0694735	0.025767	0.0658553	0.0241569	0.0679892	0.0253799	0.0710791	0.0273222	0.0722729	0.0283619	0.0639607	0.024567	0.0569139	0.0213298	0.0555146	0.0199944	0.0524781	0.018569	0.0467393	0.0156109	0.0510304	0.017273	0.0380306	0.0126339	0.035436	0.0120114	0.024382	0.00924306	0.0261235	0.00995789	0.0277686	0.0107416	0.0263302	0.0100737	0.0240122	0.0092622	0.0203898	0.00890739	0.0198756	0.00852506	0.019026	0.00840765	0.0171676	0.00774234	0.0142896	0.00648333	0.0120686	0.00599381	0.0114464	0.0059521	0.00730097	0.00482578	0.00661091	0.00470654	0.00552867	0.00454277	0.00554339	0.00456632	0.00447401	0.00445812	0.00519489	0.00519229	0.0051377	0.00513513	0.00439949	0.00439729	0.00442655	0.00442434	0.0046323	0.00462999	0.00424381	0.00424168	0.00464366	0.00464134	0.0052163	0.00521369	0.00468555	0.00468321	0.00391195	0.00390999	0.00288757	0.00288613	0.00203273	0.00203171	6.84739e-05	6.84397e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-990.2	0.145402	0.0473868	0.127518	0.040257	0.118137	0.0369924	0.1113	0.0346995	0.106964	0.033424	0.103258	0.0321331	0.100918	0.0313076	0.0978275	0.0298356	0.0989227	0.0309229	0.101916	0.0328647	0.106198	0.0351852	0.102449	0.0340052	0.105428	0.0365318	0.103127	0.0352561	0.0949092	0.030704	0.0866778	0.0267883	0.0889858	0.027879	0.102566	0.034936	0.106095	0.0360612	0.104474	0.0346367	0.0984594	0.0316741	0.0944524	0.0297183	0.0904024	0.0294334	0.0786196	0.0246505	0.0797076	0.0245363	0.0741247	0.0230062	0.0798501	0.024331	0.0813278	0.0266174	0.0713096	0.022096	0.0744009	0.0232792	0.0630549	0.0199622	0.0602241	0.0178913	0.0643994	0.0192316	0.0554649	0.0174854	0.0436484	0.014632	0.0359561	0.012481	0.0334211	0.0134009	0.0311726	0.0151698	0.0271903	0.0126472	0.0286142	0.0124013	0.0200545	0.00824166	0.0174334	0.00732354	0.0104086	0.00425924	0.009055	0.00408425	0.00764953	0.00388119	0.00604999	0.00329016	0.00389022	0.00283417	0.00386203	0.00284612	0.000647654	0.00064733	0.000651831	0.000651505	0.000656019	0.000655691	0.000660218	0.000659887	0.000664424	0.000664092	0.000668638	0.000668304	0.000672858	0.000672521	0.00019403	0.000193933	0.00222048	0.00221937	0.00223325	0.00223213	0.00182066	0.00181975	0.00106216	0.00106163	8.73509e-05	8.73073e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-976.909	0.225083	0.0626478	0.196334	0.053441	0.183773	0.0498652	0.17618	0.0481864	0.166987	0.045223	0.162986	0.0443143	0.160599	0.0429016	0.160095	0.0423879	0.151559	0.0407849	0.152411	0.0419819	0.149026	0.041048	0.144234	0.0395162	0.145248	0.0395447	0.139211	0.0371041	0.142839	0.0376886	0.152094	0.0406096	0.151543	0.0404172	0.156595	0.0417481	0.145573	0.0380204	0.143814	0.0373384	0.133722	0.0345158	0.13055	0.0336642	0.125122	0.0330334	0.124065	0.033166	0.125057	0.0339712	0.102229	0.0285808	0.096567	0.027484	0.0827779	0.0234676	0.0731361	0.0207018	0.0602202	0.0186525	0.0543478	0.0154681	0.055349	0.0166811	0.0639599	0.0192344	0.0559311	0.017678	0.0557338	0.0177712	0.054284	0.0161604	0.0453648	0.012925	0.0300798	0.00862476	0.0214084	0.00714149	0.020077	0.0071292	0.0155188	0.00654098	0.0165123	0.00697794	0.0145211	0.00622888	0.0166688	0.00731873	0.0146903	0.00661747	0.0152237	0.00669318	0.0123168	0.00635967	0.011841	0.00634614	0.00752715	0.00453637	0.00525939	0.0037631	0.00408999	0.00358324	0.00356568	0.0035639	0.00358769	0.0035859	0.00360974	0.00360793	0.00363181	0.00362999	0.00363042	0.0036286	0.00261018	0.00260887	0.0023628	0.00236162	0.00202028	0.00201927	0.00198445	0.00198346	0.00136289	0.00136221	0.000590458	0.000590163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-963.617	0.332557	0.0827537	0.286203	0.069748	0.264798	0.064386	0.256162	0.0625529	0.247563	0.0609014	0.240347	0.0588557	0.232949	0.05734	0.240543	0.0606478	0.246765	0.062821	0.235819	0.0601062	0.229948	0.0585252	0.221271	0.0565492	0.214744	0.0538768	0.218156	0.0557288	0.214305	0.0539209	0.209382	0.0519324	0.210564	0.0528566	0.214855	0.0538799	0.202397	0.0509259	0.19433	0.0480989	0.176435	0.0433275	0.162594	0.0407248	0.148748	0.0376954	0.144266	0.0363488	0.146261	0.0372214	0.125799	0.0335239	0.121	0.0323981	0.113348	0.0302533	0.107739	0.0321097	0.11117	0.0319274	0.106252	0.0306012	0.0962599	0.0285182	0.0971399	0.0285284	0.0891714	0.0261512	0.0833966	0.0260846	0.0767598	0.0245218	0.0679548	0.0215785	0.0675819	0.0222554	0.0609178	0.0221354	0.0582526	0.0205261	0.0477718	0.0213176	0.0462958	0.023263	0.0404899	0.0196805	0.0399692	0.0173502	0.0353214	0.0158191	0.0318842	0.0144036	0.0293906	0.0138998	0.0286401	0.0134307	0.017952	0.0107165	0.0142972	0.00942588	0.011905	0.00790669	0.00880456	0.00614455	0.00527551	0.00383621	0.00335973	0.00241762	0.00228712	0.00203399	0.00202898	0.00202797	0.00204067	0.00203965	0.00167481	0.00167397	0.00479247	0.00479007	0.00508301	0.00508047	0.00489532	0.00489287	0.00491537	0.00491292	0.00119149	0.00119089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-950.326	0.391654	0.0864199	0.349962	0.077668	0.325657	0.0722251	0.310439	0.0694951	0.297435	0.0667565	0.291104	0.0652381	0.277219	0.0625746	0.273568	0.0618773	0.269033	0.0616514	0.273745	0.062735	0.272263	0.0615321	0.269424	0.0617447	0.270233	0.0620588	0.263168	0.0616571	0.260346	0.0621251	0.257418	0.0617604	0.25662	0.0624532	0.252174	0.0610369	0.236221	0.0571181	0.228678	0.0553998	0.22606	0.0571912	0.219973	0.056149	0.217314	0.055229	0.210814	0.0528498	0.209782	0.0520061	0.189949	0.0480726	0.184363	0.045667	0.179613	0.0444071	0.174697	0.044465	0.172883	0.0496412	0.161189	0.0463873	0.163188	0.0458208	0.161165	0.0445631	0.149512	0.0410228	0.142804	0.0400215	0.132192	0.0387959	0.126153	0.0377302	0.111725	0.034446	0.104817	0.0320952	0.102763	0.0303894	0.0989284	0.0327484	0.0943516	0.0340687	0.076788	0.0296334	0.0688112	0.0252907	0.0589488	0.0228481	0.0547628	0.0211472	0.0522547	0.0215582	0.0535894	0.0218509	0.0410281	0.0172115	0.0365874	0.0157051	0.0285165	0.0127728	0.0213493	0.00978667	0.0149887	0.00679431	0.0156777	0.00780352	0.00949642	0.00515955	0.00487419	0.00311443	0.00538977	0.00419137	0.0040502	0.00376394	0.00244413	0.00233505	0.00209479	0.00198756	0.00270228	0.00190931	0.00187626	0.00146706	0.00138634	0.00138565	0.000722467	0.000722106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-937.035	0.448073	0.0948933	0.384812	0.0799574	0.360042	0.0752096	0.350143	0.0736064	0.337986	0.0701358	0.329202	0.0685942	0.3176	0.0658485	0.324643	0.0685463	0.309125	0.0645068	0.302019	0.063631	0.292892	0.0611937	0.285689	0.0593084	0.267967	0.0545108	0.257305	0.054021	0.252703	0.0530867	0.238781	0.0503373	0.225942	0.0479515	0.218853	0.0466866	0.20335	0.0423781	0.188316	0.0393599	0.178749	0.0370167	0.176772	0.0374149	0.173417	0.0365814	0.17559	0.0377401	0.172005	0.0371017	0.160763	0.0367044	0.165417	0.0381038	0.15555	0.036644	0.164626	0.038275	0.173822	0.0411055	0.156377	0.037831	0.143608	0.0351098	0.138191	0.0359096	0.126692	0.0323429	0.124308	0.0306435	0.104059	0.025838	0.103564	0.0249661	0.0898309	0.0229472	0.0874314	0.0226332	0.0815607	0.0206514	0.0814608	0.02236	0.0880951	0.0241331	0.0846783	0.0233556	0.0748815	0.0203834	0.0702653	0.0204115	0.0599176	0.0186337	0.0525291	0.0162822	0.0570899	0.0184683	0.0423751	0.0149946	0.0381082	0.0151974	0.0328169	0.0163565	0.0260618	0.0170375	0.0250889	0.0184575	0.0270802	0.0193416	0.0269794	0.0189395	0.0211222	0.0142923	0.0215542	0.0150424	0.0182845	0.0136844	0.0115412	0.00810331	0.0113547	0.010518	0.0103184	0.00871773	0.0113839	0.00987248	0.00586469	0.0045242	0.00401828	0.00288328	0.000973582	0.000687754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-923.744	0.520611	0.101888	0.454611	0.0874721	0.425349	0.0832154	0.400391	0.0781689	0.387599	0.0750851	0.370732	0.0713482	0.363181	0.0696615	0.358528	0.0688558	0.358638	0.0700071	0.354194	0.0688342	0.350742	0.0688148	0.343985	0.0687289	0.338866	0.0659847	0.345682	0.0688517	0.331208	0.0666906	0.321872	0.0645259	0.318951	0.0639321	0.332728	0.066931	0.317862	0.0645723	0.299444	0.0597743	0.290795	0.0582981	0.287409	0.0590176	0.276333	0.0568344	0.26046	0.0527143	0.259411	0.0528123	0.236003	0.0461414	0.227039	0.0453068	0.206792	0.0410811	0.17828	0.0342893	0.173672	0.0343436	0.153724	0.029534	0.148091	0.0289141	0.158123	0.0320707	0.154234	0.0307056	0.151006	0.029828	0.13834	0.0274369	0.127353	0.0252079	0.117945	0.0244669	0.098619	0.0211647	0.109594	0.0240302	0.104143	0.0233642	0.111956	0.0258652	0.111685	0.0256894	0.116653	0.0270581	0.116286	0.0292737	0.106925	0.0285923	0.0899174	0.0252812	0.0869881	0.0237691	0.0556298	0.0153266	0.0466578	0.0133459	0.0398518	0.010416	0.0233422	0.00658268	0.0175398	0.00610254	0.0151783	0.00566561	0.0123778	0.00513683	0.0111613	0.00504209	0.00887036	0.004521	0.00969428	0.00453557	0.0099166	0.0048466	0.00526493	0.00379771	0.00533457	0.00428203	0.00440217	0.00333715	0.0039502	0.00280589	0.00527436	0.00392038	0.00563878	0.00424465	0.00337863	0.00280138	0.000971648	0.000971162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-910.452	0.542868	0.105586	0.483378	0.0918443	0.453687	0.0865969	0.431478	0.0821386	0.418273	0.0802557	0.403314	0.0766829	0.39468	0.0751712	0.38688	0.0744704	0.377946	0.0727135	0.375624	0.0729285	0.362836	0.0713126	0.361297	0.0709357	0.357294	0.0700125	0.359805	0.070538	0.366211	0.0733719	0.369331	0.0736971	0.37151	0.073423	0.375646	0.0741281	0.360164	0.0700015	0.343562	0.065124	0.343111	0.0648755	0.332811	0.0628059	0.321279	0.0612201	0.308145	0.0596399	0.290347	0.0567545	0.261166	0.0506929	0.241728	0.0467939	0.238986	0.0460814	0.220924	0.0435355	0.22185	0.0440281	0.202407	0.0398359	0.201781	0.0401133	0.202022	0.0414842	0.190787	0.0412936	0.190429	0.0437407	0.186215	0.044261	0.183909	0.0436209	0.174445	0.0426547	0.174894	0.0418841	0.184599	0.0463288	0.153304	0.0376882	0.135821	0.034536	0.124942	0.0321494	0.125293	0.0315188	0.115229	0.0282801	0.10378	0.0252717	0.100555	0.0234418	0.10257	0.0250603	0.0911703	0.0233835	0.0792693	0.0203279	0.071091	0.0195965	0.0563255	0.0164167	0.0433922	0.013771	0.0327557	0.0113351	0.0209758	0.00768921	0.0132667	0.00538285	0.0150182	0.00644436	0.0105977	0.00560165	0.00784418	0.00450966	0.00590476	0.00377436	0.00636119	0.00410487	0.00405466	0.00257083	0.00362732	0.00256259	0.00474186	0.00341666	0.00302759	0.00220777	0.00308701	0.00224069	0.00198715	0.00142894	0.000219532	0.000219422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-897.161	0.530594	0.0919057	0.478106	0.0808278	0.446207	0.0749194	0.423032	0.0707913	0.408841	0.0679139	0.405799	0.0675962	0.393599	0.0659482	0.381187	0.0642292	0.369293	0.0617834	0.353971	0.0590348	0.34898	0.058591	0.352129	0.0592632	0.344847	0.0574373	0.338824	0.0559183	0.344226	0.0571756	0.338835	0.0563058	0.344943	0.0583625	0.349975	0.0601533	0.339759	0.0585173	0.327208	0.0551401	0.336733	0.0574102	0.326696	0.0557902	0.303299	0.0517208	0.288276	0.0487875	0.2849	0.0483949	0.262981	0.0447496	0.251446	0.0431958	0.230006	0.0399771	0.211849	0.0367548	0.216933	0.0394545	0.193473	0.0332374	0.186396	0.0318997	0.194195	0.0329057	0.187061	0.0309456	0.17499	0.0303505	0.160762	0.0295976	0.148713	0.027347	0.137758	0.025597	0.128191	0.0258123	0.127287	0.025008	0.127508	0.0270237	0.136698	0.0282477	0.12096	0.025006	0.11828	0.0245096	0.121855	0.0254649	0.121525	0.0246371	0.125277	0.0243149	0.116618	0.0243044	0.103716	0.0237346	0.0936028	0.0211277	0.0743435	0.0168345	0.0674149	0.0146915	0.0525928	0.0117375	0.0384796	0.00913364	0.0317822	0.0106831	0.0259439	0.0102559	0.0191567	0.0076437	0.0150189	0.00584686	0.0147471	0.00687863	0.0117709	0.00747619	0.0130214	0.0077253	0.0134603	0.00795712	0.00543424	0.0034541	0.00353112	0.00309362	0.00243537	0.00201716	0.00303401	0.00260157	0.00287318	0.00244265	0.0024037	0.0024025	0.000813676	0.000813269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-883.87	0.635527	0.109982	0.575853	0.0987795	0.535605	0.0907588	0.512231	0.0867259	0.500239	0.0853936	0.481776	0.0819498	0.4694	0.079947	0.465408	0.0809143	0.456879	0.0793505	0.454	0.078983	0.436252	0.0750832	0.425265	0.0724051	0.407716	0.0693596	0.39406	0.0678468	0.38654	0.0662446	0.373828	0.064296	0.366743	0.0629474	0.380504	0.0641636	0.365293	0.0619458	0.36771	0.0636041	0.37167	0.0635154	0.354027	0.0606897	0.34119	0.0596998	0.324758	0.0570273	0.308264	0.0536786	0.294525	0.0506131	0.283518	0.0505089	0.282153	0.0506898	0.263706	0.0482647	0.265526	0.0499738	0.255721	0.0506171	0.238533	0.0474699	0.232624	0.0500216	0.210639	0.0455169	0.195108	0.0427462	0.189778	0.0393662	0.182935	0.0364895	0.184287	0.037817	0.195563	0.0416204	0.214499	0.0480396	0.179507	0.0397422	0.176703	0.0410237	0.161373	0.0366856	0.146853	0.0329342	0.144555	0.0312807	0.141685	0.0297778	0.136075	0.0271805	0.132101	0.0272394	0.112928	0.0235701	0.115815	0.0236059	0.113022	0.0222074	0.0885516	0.017627	0.0742611	0.0155291	0.0676918	0.0149419	0.0479553	0.0123729	0.0316153	0.0105103	0.0325043	0.0122943	0.0293321	0.0119936	0.0249571	0.00969668	0.0150618	0.00615507	0.00872974	0.004583	0.00656896	0.00380242	0.00425421	0.00318867	0.00455146	0.00330902	0.00267728	0.00172969	0.00150048	0.00126939	0.000899019	0.000690971	0.000642484	0.000642163	0.000642958	0.000642636	0.000190999	0.000190903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-870.578	0.691216	0.107371	0.616305	0.0931998	0.567747	0.0849798	0.53109	0.0792146	0.512528	0.0766601	0.501767	0.075066	0.502483	0.0747481	0.501367	0.075454	0.493003	0.0742122	0.482285	0.0725053	0.46793	0.0699509	0.45185	0.0671169	0.44046	0.0660248	0.421227	0.0632645	0.418289	0.0630976	0.427421	0.0653845	0.420886	0.0650794	0.435251	0.0674904	0.398748	0.0624	0.388324	0.0612081	0.381231	0.0603882	0.377845	0.0591414	0.369958	0.0584553	0.354285	0.05646	0.343056	0.0533421	0.317177	0.0493371	0.28885	0.0447715	0.283723	0.0437833	0.270496	0.0407217	0.273328	0.0428556	0.23378	0.0344784	0.212213	0.0305478	0.225816	0.031882	0.224148	0.0333991	0.208677	0.0322641	0.197363	0.0308658	0.177304	0.027103	0.161288	0.0235399	0.162579	0.0248491	0.170285	0.0274311	0.155151	0.0256392	0.157041	0.0270229	0.134436	0.0240273	0.120221	0.0228287	0.113608	0.0221038	0.109313	0.0222693	0.0997948	0.0195288	0.107938	0.0225414	0.098889	0.020883	0.0912947	0.0187713	0.0819707	0.0158867	0.0706721	0.0133833	0.0567572	0.0115597	0.0505428	0.011295	0.0522655	0.0124399	0.0430224	0.0110088	0.0320896	0.0089828	0.0266904	0.00815638	0.0295197	0.00873779	0.018094	0.00704404	0.0156561	0.00667605	0.0126265	0.00635085	0.00637723	0.00284867	0.00385861	0.00233377	0.00494792	0.0030175	0.00448057	0.002751	0.0032679	0.002449	0.00461622	0.00333329	0.00161178	0.0016021	0.00181672	0.00181581	0.000791242	0.000790846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-857.287	0.782957	0.115769	0.689861	0.099803	0.647506	0.0940575	0.612622	0.0892331	0.601048	0.0880384	0.584116	0.0851453	0.572719	0.0838377	0.558715	0.0826353	0.537	0.0787044	0.524397	0.0767536	0.506372	0.073705	0.498217	0.0735544	0.482913	0.0726809	0.478255	0.0726618	0.483402	0.0754813	0.467748	0.0722445	0.450594	0.068789	0.478521	0.0748241	0.455692	0.071324	0.459434	0.073433	0.45787	0.0724872	0.44621	0.0703885	0.435409	0.0676402	0.411987	0.0625411	0.411497	0.061871	0.386595	0.056438	0.389968	0.056988	0.380788	0.0565501	0.348364	0.0513643	0.358953	0.0523243	0.322796	0.0455385	0.306942	0.0438058	0.314671	0.0464526	0.306764	0.045413	0.294405	0.0436188	0.265954	0.0397569	0.259631	0.0387762	0.229651	0.0342046	0.228846	0.0341475	0.266208	0.0439849	0.231327	0.0356998	0.231019	0.0346965	0.194591	0.0306886	0.170662	0.0278696	0.150617	0.0279838	0.147092	0.0262031	0.125803	0.0239567	0.118563	0.0233906	0.0952042	0.0185014	0.110766	0.0213869	0.1132	0.0203435	0.0911562	0.016689	0.0782103	0.0161058	0.0756695	0.0143637	0.0681807	0.0147239	0.0476903	0.01227	0.0444723	0.011162	0.04172	0.0106745	0.036212	0.00911837	0.0221936	0.00693381	0.0196576	0.00700675	0.0160586	0.00658237	0.00981284	0.00426457	0.00712419	0.00336664	0.00346073	0.00167669	0.00123631	0.000924565	0.000814143	0.000570538	0.000916437	0.000773192	0.00106773	0.000921343	0.000924156	0.000923694	0.000927743	0.000927279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-843.996	0.949076	0.121723	0.861335	0.10911	0.806871	0.101195	0.765837	0.0956964	0.745044	0.0930817	0.72331	0.0903153	0.703533	0.0876389	0.694022	0.0863424	0.677613	0.0845091	0.661585	0.0821715	0.645393	0.0809451	0.623627	0.078447	0.613695	0.0784692	0.610454	0.0776081	0.605741	0.0775077	0.591615	0.0755866	0.587845	0.075145	0.599414	0.0778334	0.571462	0.0744443	0.563718	0.0745855	0.567081	0.0763252	0.569078	0.0781796	0.576028	0.0798028	0.560316	0.0759952	0.55586	0.0760725	0.531923	0.0733149	0.524202	0.0712899	0.514628	0.0690203	0.490937	0.0655757	0.498692	0.0683235	0.441421	0.0612527	0.434765	0.058757	0.422279	0.0558253	0.395177	0.0527735	0.378074	0.049719	0.366094	0.0492526	0.371486	0.0517731	0.342079	0.0482682	0.31717	0.0461191	0.337854	0.0486572	0.322501	0.0479962	0.324284	0.0478859	0.288887	0.0440879	0.269369	0.0411816	0.248577	0.0377464	0.238329	0.0361377	0.223226	0.0345495	0.206007	0.0337534	0.17039	0.0289348	0.158835	0.0264699	0.142845	0.0234136	0.145065	0.0245785	0.119774	0.0216733	0.10436	0.0192605	0.0926966	0.0181847	0.0772658	0.0166561	0.0701788	0.0158541	0.0690692	0.0180156	0.0579899	0.0133403	0.0545149	0.0148232	0.0527426	0.0146802	0.045205	0.0142638	0.0215899	0.00777116	0.0171688	0.00706833	0.0122963	0.00565834	0.00745204	0.00406612	0.00457286	0.00241656	0.00206207	0.0016239	0.00152699	0.00114772	0.0013297	0.00132904	0.00119137	0.00119077	0.000739699	0.000739329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-830.705	1.09505	0.141422	0.987245	0.123907	0.918872	0.11286	0.879024	0.107719	0.850343	0.10447	0.833025	0.102722	0.820163	0.101598	0.806159	0.100507	0.795484	0.0994939	0.775449	0.0955791	0.75082	0.091557	0.725512	0.0884076	0.709553	0.0853732	0.688178	0.082379	0.683167	0.0823074	0.661942	0.0793467	0.660596	0.0799149	0.684223	0.0831393	0.659302	0.0793352	0.629176	0.0744495	0.621545	0.0730642	0.601448	0.0698289	0.583972	0.0677767	0.561743	0.0655181	0.540802	0.0634233	0.499313	0.0590016	0.482373	0.0572935	0.475104	0.0570872	0.444705	0.0537656	0.449961	0.0547637	0.418794	0.052049	0.406927	0.0515459	0.428345	0.0534136	0.427377	0.0556571	0.418273	0.0548958	0.397413	0.0519306	0.387726	0.0493955	0.382214	0.0494924	0.369944	0.048354	0.392846	0.0513995	0.356066	0.0457609	0.34621	0.0445157	0.330847	0.0436298	0.330042	0.0442765	0.33694	0.0475801	0.322033	0.0479016	0.310066	0.0471155	0.320805	0.0493208	0.285949	0.0426477	0.24091	0.0353669	0.207142	0.0318869	0.177406	0.0279364	0.150654	0.0241484	0.154037	0.0252549	0.146956	0.0260525	0.122491	0.0239299	0.103279	0.021145	0.0876058	0.0197272	0.0849483	0.0185033	0.0730488	0.01858	0.0697025	0.018256	0.0616148	0.0179764	0.0337987	0.0122305	0.0245908	0.0108995	0.0202692	0.00872819	0.0161906	0.00762502	0.0101005	0.00611321	0.00810729	0.00584868	0.00537881	0.00427465	0.00356956	0.00299699	0.00312992	0.00222144	0.00189356	0.00189262	0.00126336	0.00126273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
