#E Channel (eV)	Total	Background	Characteristic	
2925	64.7297	64.7297	0	
2935	64.5135	64.5135	0	
2945	64.279	64.279	0	
2955	64.0245	64.0245	0	
2965	63.7498	63.7498	0	
2975	63.4558	63.4558	0	
2985	63.1449	63.1449	0	
2995	62.8204	62.8204	0	
3005	62.4864	62.4864	0	
3015	62.1473	62.1473	0	
3025	61.8076	61.8076	0	
3035	61.4718	61.4718	0	
3045	61.1437	61.1437	0	
3055	60.8265	60.8265	0	
3065	60.5227	60.5227	0	
3075	60.2342	60.2342	0	
3085	59.9618	59.9618	0	
3095	59.7058	59.7058	0	
3105	59.4659	59.4659	0	
3115	59.2415	59.2415	0	
3125	59.0315	59.0315	0	
3135	58.8347	58.8347	0	
3145	58.6495	58.6495	0	
3155	58.4743	58.4743	0	
3165	58.3073	58.3073	0	
3175	58.1463	58.1463	0	
3185	57.9891	57.9891	0	
3195	57.8334	57.8334	0	
3205	57.6768	57.6768	0	
3215	57.517	57.517	0	
3225	57.3517	57.3517	0	
3235	57.1793	57.1793	0	
3245	56.9982	56.9982	0	
3255	56.8077	56.8077	0	
3265	56.6074	56.6074	0	
3275	56.3978	56.3978	0	
3285	56.2215	56.2215	0	
3295	55.9968	55.9968	0	
3305	55.7668	55.7668	0	
3315	55.5336	55.5336	0	
3325	55.2991	55.2991	0	
3335	55.065	55.065	0	
3345	54.8329	54.8329	0	
3355	54.6038	54.6038	0	
3365	54.3782	54.3782	0	
3375	54.1564	54.1564	0	
3385	53.9381	53.9381	0	
3395	53.7229	53.7229	0	
3405	53.5098	53.5098	0	
3415	53.2981	53.2981	0	
3425	53.0869	53.0869	0	
3435	52.8754	52.8754	0	
3445	52.6632	52.6632	0	
3455	52.4499	52.4499	0	
3465	52.2356	52.2356	0	
3475	52.0205	52.0205	0	
3485	51.805	51.805	0	
3495	51.59	51.59	0	
3505	51.3761	51.3761	0	
3515	51.1642	51.1642	0	
3525	50.9967	50.9967	0	
3535	50.7908	50.7908	0	
3545	50.5886	50.5886	0	
3555	50.3901	50.3901	0	
3565	50.1952	50.1952	0	
3575	50.0037	50.0037	0	
3585	49.815	49.815	0	
3595	49.6283	49.6283	0	
3605	49.4429	49.4429	0	
3615	49.2578	49.2578	0	
3625	49.0722	49.0722	0	
3635	48.8853	48.8853	0	
3645	48.6965	48.6965	0	
3655	48.5054	48.5054	0	
3665	48.3116	48.3116	0	
3675	48.1154	48.1154	0	
3685	47.9167	47.9167	0	
3695	47.7161	47.7161	0	
3705	47.514	47.514	0	
3715	47.3113	47.3113	0	
3725	47.1088	47.1088	0	
3735	46.9073	46.9073	0	
3745	46.7079	46.7079	0	
3755	46.5116	46.5116	0	
3765	46.3195	46.3195	0	
3775	46.1328	46.1328	0	
3785	45.9525	45.9525	0	
3795	45.7797	45.7797	0	
3805	45.6153	45.6153	0	
3815	45.46	45.46	0	
3825	45.3144	45.3144	0	
3835	45.1784	45.1784	0	
3845	45.0517	45.0517	0	
3855	44.9334	44.9334	0	
3865	44.8223	44.8223	0	
3875	44.7164	44.7164	0	
3885	44.6136	44.6136	0	
3895	44.5112	44.5112	0	
3905	44.4067	44.4067	0	
3915	44.2976	44.2976	0	
3925	44.1814	44.1814	0	
3935	44.0564	44.0564	0	
3945	43.9213	43.9213	0	
3955	43.7757	43.7757	0	
3965	43.6199	43.6199	0	
3975	43.455	43.455	0	
3985	43.2827	43.2827	0	
3995	43.1056	43.1056	0	
4005	42.9261	42.9261	0	
4015	42.7472	42.7472	0	
4025	42.5714	42.5714	0	
4035	42.401	42.401	0	
4045	42.2377	42.2377	0	
4055	42.0826	42.0826	0	
4065	41.9357	41.9357	0	
4075	41.7967	41.7967	0	
4085	41.6641	41.6641	0	
4095	41.5362	41.5362	0	
4105	41.4107	41.4107	0	
4115	41.2853	41.2853	0	
4125	41.1575	41.1575	0	
4135	41.0254	41.0254	0	
4145	40.8873	40.8873	0	
4155	40.742	40.742	0	
4165	40.6176	40.6176	0	
4175	40.4575	40.4575	0	
4185	40.2908	40.2908	0	
4195	40.1187	40.1187	0	
4205	39.9428	39.9428	0	
4215	39.7648	39.7648	0	
4225	39.5867	39.5867	0	
4235	39.4101	39.4101	0	
4245	39.2366	39.2366	0	
4255	39.0674	39.0674	0	
4265	38.9034	38.9034	0	
4275	38.7449	38.7449	0	
4285	38.592	38.592	0	
4295	38.4445	38.4445	0	
4305	38.302	38.302	0	
4315	38.1637	38.1637	0	
4325	38.0289	38.0289	0	
4335	37.8967	37.8967	0	
4345	37.7666	37.7666	0	
4355	37.6378	37.6378	0	
4365	37.5098	37.5098	0	
4375	37.3825	37.3825	0	
4385	37.2554	37.2554	0	
4395	37.1287	37.1287	0	
4405	37.0024	37.0024	0	
4415	36.8765	36.8765	0	
4425	36.7795	36.7795	0	
4435	36.655	36.655	0	
4445	36.5311	36.5311	0	
4455	36.408	36.408	0	
4465	36.2855	36.2855	0	
4475	36.1635	36.1635	0	
4485	36.0419	36.0419	0	
4495	35.9202	35.9202	0	
4505	35.7983	35.7983	0	
4515	35.676	35.676	0	
4525	35.553	35.553	0	
4535	35.4293	35.4293	0	
4545	35.305	35.305	0	
4555	35.18	35.18	0	
4565	35.0549	35.0549	0	
4575	34.9301	34.9301	0	
4585	34.806	34.806	0	
4595	34.6833	34.6833	0	
4605	34.5627	34.5627	0	
4615	34.4447	34.4447	0	
4625	34.3296	34.3296	0	
4635	34.2179	34.2179	0	
4645	34.1093	34.1093	0	
4655	34.0035	34.0035	0	
4665	33.9	33.9	0	
4675	33.7978	33.7978	0	
4685	33.6957	33.6957	0	
4695	33.5923	33.5923	0	
4705	33.4862	33.4862	0	
4715	33.3759	33.3759	0	
4725	33.2603	33.2603	0	
4735	33.1381	33.1381	0	
4745	33.0087	33.0087	0	
4755	32.8719	32.8719	0	
4765	32.7276	32.7276	0	
4775	32.5766	32.5766	0	
4785	32.4197	32.4197	0	
4795	32.2582	32.2582	0	
4805	32.0936	32.0936	0	
4815	31.9276	31.9276	0	
4825	31.7617	31.7617	0	
4835	31.5976	31.5976	0	
4845	31.4365	31.4365	0	
4855	31.2795	31.2795	0	
4865	31.1273	31.1273	0	
4875	30.9805	30.9805	0	
4885	30.8391	30.8391	0	
4895	30.703	30.703	0	
4905	30.5718	30.5718	0	
4915	30.445	30.445	0	
4925	30.3219	30.3219	0	
